season_year,season_id,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
2012-13,22012,1610612762,UTA,Utah Jazz,Transition,Offensive,0.414,82,0.147,1.117,0.563,0.165,0.129,0.148,0.033,0.543,0.601,15.5,17.3,6.5,11.5,5
2012-13,22012,1610612746,LAC,Los Angeles Clippers,Transition,Offensive,0.655,82,0.142,1.15,0.598,0.144,0.134,0.12,0.026,0.55,0.641,14.7,16.9,6.6,11,4.4
2012-13,22012,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.793,82,0.134,1.167,0.555,0.13,0.123,0.112,0.023,0.53,0.628,14.4,16.8,6.1,11.1,4.9
2012-13,22012,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.517,82,0.134,1.132,0.554,0.126,0.114,0.11,0.022,0.531,0.611,14.7,16.7,6.4,11.5,5.1
2012-13,22012,1610612756,PHX,Phoenix Suns,Transition,Offensive,0.448,82,0.136,1.123,0.587,0.126,0.132,0.113,0.031,0.54,0.621,14.6,16.4,6.6,11.3,4.6
2012-13,22012,1610612738,BOS,Boston Celtics,Transition,Offensive,0.034,81,0.151,1.065,0.545,0.154,0.15,0.145,0.029,0.51,0.585,15.5,16.5,6.1,11.2,5.1
2012-13,22012,1610612748,MIA,Miami Heat,Transition,Offensive,0.966,82,0.132,1.21,0.605,0.152,0.116,0.133,0.025,0.58,0.658,13.3,16.1,6.1,10.1,4
2012-13,22012,1610612765,DET,Detroit Pistons,Transition,Offensive,0.345,82,0.137,1.112,0.556,0.174,0.114,0.162,0.034,0.546,0.589,14.4,16,6,10.7,4.8
2012-13,22012,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.379,82,0.137,1.114,0.548,0.152,0.138,0.142,0.028,0.524,0.6,14.3,15.9,5.8,10.5,4.8
2012-13,22012,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.207,82,0.127,1.092,0.553,0.165,0.121,0.151,0.031,0.535,0.59,13.6,14.8,5.6,10.1,4.5
2012-13,22012,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.138,82,0.129,1.082,0.544,0.135,0.12,0.125,0.03,0.514,0.587,13.4,14.5,5.7,10.4,4.7
2012-13,22012,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.069,82,0.122,1.079,0.536,0.171,0.115,0.148,0.022,0.532,0.572,13,14,5.1,9.5,4.4
2012-13,22012,1610612754,IND,Indiana Pacers,Transition,Offensive,0.621,81,0.118,1.14,0.567,0.181,0.129,0.159,0.035,0.552,0.614,12.3,14.1,5.1,9,3.9
2012-13,22012,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.69,82,0.113,1.158,0.586,0.187,0.118,0.163,0.042,0.566,0.613,11.7,13.5,5,8.6,3.6
2012-13,22012,1610612761,TOR,Toronto Raptors,Transition,Offensive,0.759,82,0.105,1.166,0.572,0.165,0.128,0.156,0.032,0.552,0.62,10.9,12.8,4.6,8.1,3.5
2012-13,22012,1610612757,POR,Portland Trail Blazers,Transition,Offensive,0.276,82,0.107,1.101,0.535,0.156,0.131,0.131,0.032,0.518,0.592,11.1,12.3,4.4,8.3,3.9
2012-13,22012,1610612753,ORL,Orlando Magic,Transition,Offensive,0,82,0.115,1.012,0.514,0.133,0.137,0.117,0.031,0.486,0.55,12.1,12.2,4.7,9.2,4.5
2012-13,22012,1610612751,BKN,Brooklyn Nets,Transition,Offensive,0.31,82,0.106,1.111,0.557,0.152,0.131,0.136,0.03,0.524,0.615,11,12.2,4.5,8.2,3.6
2012-13,22012,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.103,82,0.104,1.079,0.514,0.143,0.12,0.119,0.025,0.499,0.57,11.2,12.1,4.4,8.5,4.2
2012-13,22012,1610612740,NOH,New Orleans Hornets,Transition,Offensive,0.931,82,0.1,1.18,0.562,0.142,0.117,0.133,0.039,0.532,0.631,10.2,12,4.5,8,3.5
2012-13,22012,1610612752,NYK,New York Knicks,Transition,Offensive,0.724,82,0.096,1.165,0.536,0.142,0.113,0.13,0.021,0.526,0.63,9.8,11.4,4,7.5,3.5
2012-13,22012,1610612741,CHI,Chicago Bulls,Transition,Offensive,0.172,82,0.099,1.089,0.537,0.122,0.114,0.11,0.03,0.514,0.576,10.3,11.2,4.4,8.1,3.8
